"","video_id","trending_date","channel_title","category_id","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","hour","publish_date","trending_day","tag_count","tag_count_fac","weekend","weekend_fac","hour_fac","category","assignable"
"945","LQicq60aJaw",2017-12-05,"BBC News",25,1218771,8737,1004,3906,"False","False","False",19,2017-11-27,7,7,1,"Monday",0,1,"News & Politics",TRUE
"946","hYip_Vuv8J0",2017-12-05,"WIRED",28,159322,5490,291,811,"False","False","False",17,2017-11-28,7,12,2,"Tuesday",0,1,"Science & Technology",TRUE
"947","pDi7cezk9CA",2017-12-05,"ElleOfTheMills",24,1275330,168189,3107,22931,"False","False","False",21,2017-11-27,7,34,4,"Monday",0,1,"Entertainment",TRUE
"948","p7E8g-Ity0k",2017-12-05,"Business Insider",25,3912,67,11,3,"False","False","False",17,2017-11-30,3,36,4,"Thursday",0,1,"News & Politics",TRUE
"949","YvcIeSfaB3c",2017-12-06,"The Late Show with Stephen Colbert",24,990016,14361,2239,4567,"False","False","False",8,2017-12-05,1,21,3,"Tuesday",0,0,"Entertainment",TRUE
"950","qgTtyfgzGc0",2017-12-06,"Netflix",24,239087,4299,178,990,"False","False","False",14,2017-12-05,1,13,2,"Tuesday",0,1,"Entertainment",TRUE
"951","KjICBHj1EzM",2017-12-06,"Jimmy Kimmel Live",23,1365999,26821,423,1908,"False","False","False",10,2017-12-05,1,32,4,"Tuesday",0,0,"Comedy",TRUE
"952","2v34qDKvLqM",2017-12-06,"The Tonight Show Starring Jimmy Fallon",23,110339,1351,41,133,"False","False","False",11,2017-12-05,1,20,3,"Tuesday",0,0,"Comedy",TRUE
"953","Cfn25A6krNg",2017-12-06,"The New York Times",25,28378,211,463,633,"False","False","False",1,2017-12-05,1,32,4,"Tuesday",0,0,"News & Politics",TRUE
"954","oxSlLYC_Exw",2017-12-06,"NBA",17,128551,2328,34,50,"False","False","False",0,2017-12-05,1,24,3,"Tuesday",0,1,"Sports",TRUE
"955","GhcqN2FDAnA",2017-12-06,"CNN",25,443202,6943,3755,5547,"False","False","False",15,2017-12-02,4,15,2,"Saturday",1,1,"News & Politics",TRUE
"956","4WnizmrnJlk",2017-12-06,"Late Night with Seth Meyers",23,2940750,27107,1324,3381,"False","False","False",2,2017-12-01,5,8,1,"Friday",0,0,"Comedy",TRUE
"957","ZBXZojt6dpM",2017-12-06,"The School of Life",27,185947,7169,227,440,"False","False","False",14,2017-11-30,6,4,1,"Thursday",0,1,"Education",TRUE
"958","pCfmsVFCPmY",2017-12-06,"Anna Akana",23,271180,21369,435,1123,"False","False","False",18,2017-11-30,6,18,2,"Thursday",0,1,"Comedy",TRUE
"959","oeAEuiovVbg",2017-12-06,"TBS",24,1104595,21830,234,1287,"False","False","False",20,2017-11-28,5,13,2,"Tuesday",0,1,"Entertainment",TRUE
"960","q_yzyuYDhVw",2017-12-06,"PrincessPiaMiaVEVO",10,122462,6794,114,330,"False","False","False",5,2017-12-01,2,8,1,"Friday",0,0,"Music",TRUE
"961","f2xPEy4PrmA",2017-12-06,"RM Videos",23,41025,151,4,10,"False","False","False",18,2017-11-29,5,23,3,"Wednesday",0,1,"Comedy",TRUE
"962","d8GHT9nK66Y",2017-12-06,"KaneBrownVEVO",10,938879,16862,712,412,"False","False","False",8,2017-11-28,8,4,1,"Tuesday",0,0,"Music",TRUE
"963","HVjlcUtuENM",2017-12-06,"Gigi Gorgeous",26,778338,18343,22369,4488,"False","False","False",0,2017-11-29,2,26,3,"Wednesday",0,1,"Howto & Style",TRUE
"964","ajh-Gn-2wWo",2017-12-06,"ViralHog",25,35235,166,40,65,"False","False","False",22,2017-11-29,1,7,1,"Wednesday",0,1,"News & Politics",TRUE
"965","4qakFfGRV4E",2017-12-06,"One List , One Life",22,43012,754,87,123,"False","False","False",15,2017-11-30,6,11,2,"Thursday",0,1,"People & Blogs",TRUE
"966","5MtBgDVPtx0",2017-12-06,"RackaRacka",24,1300011,94279,1006,6958,"False","False","False",16,2017-11-28,3,9,1,"Tuesday",0,1,"Entertainment",TRUE
"967","2nJ3U5dzvPs",2017-12-06,"HANSON",10,95486,2278,101,252,"False","False","False",17,2017-11-30,6,10,1,"Thursday",0,1,"Music",TRUE
"968","6d6SmcYcP_U",2017-12-06,"Clevver News",24,373594,3333,168,592,"False","False","False",23,2017-11-29,6,27,3,"Wednesday",0,1,"Entertainment",TRUE
"969","k9oMv0JzCn8",2017-12-06,"MOBO Awards",10,37022,391,26,54,"False","False","False",23,2017-11-29,4,38,4,"Wednesday",0,1,"Music",TRUE
"970","ggpoZyF2lU0",2017-12-06,"Vogue",24,711576,19309,522,616,"False","False","False",15,2017-11-29,7,30,4,"Wednesday",0,1,"Entertainment",TRUE
"971","7uvxjNut1gk",2017-12-06,"QUARTZ",22,65821,34,10,0,"True","False","False",7,2017-11-07,3,30,4,"Tuesday",0,0,"People & Blogs",TRUE
"972","J2kNt-PHayo",2017-12-06,"Fleur DeForce",26,128997,4215,96,345,"False","False","False",17,2017-11-29,5,30,4,"Wednesday",0,1,"Howto & Style",TRUE
"973","mGAdg2lB6nQ",2017-12-06,"Genius",10,131240,4082,1693,1099,"False","False","False",18,2017-11-29,5,22,3,"Wednesday",0,1,"Music",TRUE
"974","3XklsSF53pc",2017-12-06,"Munchies",24,931841,23398,617,1902,"False","False","False",12,2017-11-28,8,15,2,"Tuesday",0,0,"Entertainment",TRUE
"975","y7QjFRtt-sg",2017-12-06,"Madelaine Petsch",22,275230,24095,135,1050,"False","False","False",19,2017-11-29,7,40,4,"Wednesday",0,1,"People & Blogs",TRUE
"976","o9zRQijCN5w",2017-12-06,"Atlantic Records",10,736520,30170,393,1169,"False","False","False",5,2017-11-29,7,4,1,"Wednesday",0,0,"Music",TRUE
"977","lyavSkF30Rs",2017-12-06,"Complex",24,57465,456,29,176,"False","False","False",19,2017-11-29,4,7,1,"Wednesday",0,1,"Entertainment",TRUE
"978","Q9B45wXYpzc",2017-12-06,"USA TODAY",25,5019,46,1,64,"False","False","False",20,2017-11-30,6,27,3,"Thursday",0,1,"News & Politics",TRUE
"979","q9bGAAYR2MY",2017-12-06,"DamonAndJo",23,135565,6425,245,498,"False","False","False",20,2017-11-28,8,1,1,"Tuesday",0,1,"Comedy",TRUE
"980","ljEjBIZ2qCQ",2017-12-06,"vlogbrothers",22,329129,12736,396,1623,"False","False","False",19,2017-11-28,8,26,3,"Tuesday",0,1,"People & Blogs",TRUE
"981","a33EuuqAP9U",2017-12-06,"AlmazanKitchen",26,150229,3529,271,574,"False","False","False",20,2017-11-29,2,5,1,"Wednesday",0,1,"Howto & Style",TRUE
"982","wa9ZyarpM2U",2017-12-06,"REACT",24,1584020,36077,1603,3155,"False","False","False",20,2017-11-27,8,25,3,"Monday",0,1,"Entertainment",TRUE
"983","nVrkQyLS4oE",2017-12-06,"Tyler Oakley",24,399330,28910,365,1517,"False","False","False",20,2017-11-28,8,7,1,"Tuesday",0,1,"Entertainment",TRUE
"984","THr_seahKUI",2017-12-06,"The White House",25,2304379,35108,24731,19012,"False","False","False",14,2017-11-27,9,12,2,"Monday",0,1,"News & Politics",TRUE
"985","-v-_Z11T5L4",2017-12-06,"Omeleto",1,83301,2636,65,167,"False","False","False",8,2017-11-29,7,17,2,"Wednesday",0,0,"Film & Animation",TRUE
"986","pKkZjjhPCQM",2017-12-07,"CinemaSins",1,2626520,69894,4546,11647,"False","False","False",16,2017-12-05,2,35,4,"Tuesday",0,1,"Film & Animation",TRUE
"987","7Nv1KoqM6vc",2017-12-07,"The Tonight Show Starring Jimmy Fallon",23,1698230,20562,823,1369,"False","False","False",5,2017-12-06,1,4,1,"Wednesday",0,0,"Comedy",TRUE
"988","qLVZiKDNxtw",2017-12-07,"Watch What Happens Live with Andy Cohen",24,99577,969,197,223,"False","False","False",13,2017-12-06,1,4,1,"Wednesday",0,1,"Entertainment",TRUE
"989","KXRYlfjlFLk",2017-12-07,"Jimmy Kimmel Live",23,187987,3713,348,644,"False","False","False",2,2017-12-06,1,16,2,"Wednesday",0,0,"Comedy",TRUE
"990","AtbyHpFeVDI",2017-12-07,"TheEllenShow",24,295841,5240,113,265,"False","False","False",14,2017-12-05,2,7,1,"Tuesday",0,1,"Entertainment",TRUE
"991","IEqj7xR9iOU",2017-12-07,"Late Night with Seth Meyers",23,30739,705,31,50,"False","False","False",12,2017-12-06,1,4,1,"Wednesday",0,0,"Comedy",TRUE
"992","a-4_6bThk2E",2017-12-07,"Vox",25,666861,16006,916,3686,"False","False","False",14,2017-12-04,3,11,2,"Monday",0,1,"News & Politics",TRUE
"993","1l26UFQ06eQ",2017-12-07,"Saturday Night Live",24,4440269,57183,8779,13342,"False","False","False",5,2017-12-03,3,23,3,"Sunday",1,0,"Entertainment",TRUE
"994","AW9M7Cmzjj8",2017-12-07,"First We Feast",26,99432,3364,63,417,"False","False","False",20,2017-12-04,2,8,1,"Monday",0,1,"Howto & Style",TRUE
"995","YF8415hDtEg",2017-12-07,"ESPN",17,66876,534,45,281,"False","False","False",22,2017-12-04,2,13,2,"Monday",0,1,"Sports",TRUE
"996","76-ui4F8DJ0",2017-12-07,"John Campea",24,73344,2049,234,2147,"False","False","False",23,2017-12-03,3,12,2,"Sunday",1,1,"Entertainment",TRUE
"997","EYLUUm9SLW0",2017-12-07,"iJustine",22,194294,8979,542,1090,"False","False","False",21,2017-12-02,4,37,4,"Saturday",1,1,"People & Blogs",TRUE
"998","tfaGleA4qYo",2017-12-07,"Inside Edition",25,1059355,7922,1626,1841,"False","False","False",21,2017-11-30,6,12,2,"Thursday",0,1,"News & Politics",TRUE
"999","OrwBc6PwAcY",2017-12-07,"Great Big Story",22,849814,13150,154,797,"False","False","False",7,2017-12-01,6,13,2,"Friday",0,0,"People & Blogs",TRUE
"1000","hms9nX3RUdk",2017-12-07,"Lucy Moon",22,71715,4746,93,355,"False","False","False",18,2017-12-02,5,8,1,"Saturday",1,1,"People & Blogs",TRUE
"1001","eep4_0JaaG8",2017-12-07,"JOLLY",23,296476,8961,186,1466,"False","False","False",11,2017-12-01,6,35,4,"Friday",0,0,"Comedy",TRUE
"1002","cNrfQm9yG5o",2017-12-07,"Xscape - Topic",10,41714,2096,40,450,"False","False","False",10,2017-11-30,4,16,2,"Thursday",0,0,"Music",TRUE
"1003","jLM2ibaRbrk",2017-12-07,"The Late Late Show with James Corden",24,4110136,293974,2835,24356,"False","False","False",6,2017-12-01,6,5,1,"Friday",0,0,"Entertainment",TRUE
"1004","tfyNPxM-M-w",2017-12-07,"neilyoungchannel",10,77518,1196,44,155,"False","False","False",16,2017-12-01,2,30,4,"Friday",0,1,"Music",TRUE
"1005","nx1R-eHSkfM",2017-12-07,"Snapchat",10,3511909,0,0,0,"True","True","False",14,2017-11-29,8,2,1,"Wednesday",0,1,"Music",TRUE
"1006","HaRpFCEWLE0",2017-12-07,"Hunter Hayes",10,95044,2451,79,157,"False","False","False",15,2017-12-01,6,19,2,"Friday",0,1,"Music",TRUE
"1007","7NcVNt7zQJM",2017-12-07,"LukeBryanVEVO",10,149801,5575,127,320,"False","False","False",5,2017-12-01,6,24,3,"Friday",0,0,"Music",TRUE
"1008","sYorT6jRNDc",2017-12-07,"TODAY",25,322802,1013,847,995,"False","False","False",16,2017-11-30,6,29,3,"Thursday",0,1,"News & Politics",TRUE
"1009","TPcV_3D3V2A",2017-12-07,"Focus Features",24,1316254,1893,138,193,"False","False","False",16,2017-11-30,7,17,2,"Thursday",0,1,"Entertainment",TRUE
"1010","eV6yLbWCMDU",2017-12-07,"Boldly",22,1375345,27619,810,1029,"False","False","False",22,2017-11-30,3,35,4,"Thursday",0,1,"People & Blogs",TRUE
"1011","KXHrCBkIxQQ",2017-12-07,"Sony Pictures Entertainment",24,1257362,7969,1309,1280,"False","False","False",20,2017-11-29,8,37,4,"Wednesday",0,1,"Entertainment",TRUE
"1012","sk-DFZh1G1w",2017-12-07,"Taylor Nicole Dean",15,697581,41328,803,16325,"False","False","False",16,2017-11-30,7,26,3,"Thursday",0,1,"Pets & Animals",TRUE
"1013","BPmgDhwbd1w",2017-12-07,"MickMake",28,3237,161,2,35,"False","False","False",14,2017-12-02,1,19,2,"Saturday",1,1,"Science & Technology",TRUE
"1014","vOKOamXsXYE",2017-12-07,"TheScriptVEVO",10,623149,32256,287,1677,"False","False","False",8,2017-12-01,6,32,4,"Friday",0,0,"Music",TRUE
"1015","SFr0fCgrTNQ",2017-12-07,"Matthias",24,1381758,88716,1282,9330,"False","False","False",23,2017-11-29,7,32,4,"Wednesday",0,1,"Entertainment",TRUE
"1016","EA5Tn5Gw_8s",2017-12-07,"LissieVEVO",10,25145,1367,10,135,"False","False","False",16,2017-12-01,6,33,4,"Friday",0,1,"Music",TRUE
"1017","7AXo-bYGXI4",2017-12-07,"SamSmithWorldVEVO",10,5966226,189276,2780,7166,"False","False","False",12,2017-11-29,8,30,4,"Wednesday",0,0,"Music",TRUE
"1018","jSh3FFKFH_g",2017-12-07,"PrettyMuchVEVO",10,271277,23447,132,2590,"False","False","False",5,2017-12-01,6,30,4,"Friday",0,0,"Music",TRUE
"1019","BLts9UN_K3g",2017-12-07,"The Official Pokémon YouTube Channel",20,104480,4570,87,459,"False","False","False",16,2017-11-30,7,27,3,"Thursday",0,1,"Gaming",TRUE
"1020","sTvY9Llqtms",2017-12-07,"colinfurze",2,1389924,50058,1125,3206,"False","False","False",16,2017-11-30,7,9,1,"Thursday",0,1,"Autos & Vehicles",TRUE
"1021","GxLYCKB8v2w",2017-12-07,"First Aid Kit",10,21513,770,4,63,"False","False","False",5,2017-12-01,4,22,3,"Friday",0,0,"Music",TRUE
"1022","Iay3Wu6wybA",2017-12-07,"Alesso",10,1960238,34202,2160,2638,"False","False","False",22,2017-11-29,7,36,4,"Wednesday",0,1,"Music",TRUE
"1023","Bju5Enu--80",2017-12-07,"Tessa Violet",10,154250,15228,79,818,"False","False","False",19,2017-12-01,5,4,1,"Friday",0,1,"Music",TRUE
"1024","LU6xDgpnIyM",2017-12-07,"shane",23,4605055,496499,3622,81051,"False","False","False",20,2017-11-29,7,22,3,"Wednesday",0,1,"Comedy",TRUE
"1025","My4RA5I0FKs",2017-12-07,"Mark Rober",28,10505035,238584,6316,13998,"False","False","False",21,2017-11-28,8,5,1,"Tuesday",0,1,"Science & Technology",TRUE
"1026","-gfGtIHfU7A",2017-12-07,"Half as Interesting",27,277330,8878,239,527,"False","False","False",15,2017-11-30,4,26,3,"Thursday",0,1,"Education",TRUE
"1027","REt-3P5h4Lo",2017-12-07,"Kylie Cosmetics",22,1780726,64944,2783,2647,"False","False","False",23,2017-11-29,8,27,3,"Wednesday",0,1,"People & Blogs",TRUE
"1028","nMbUA7dghlk",2017-12-07,"CaseyNeistat",22,1705668,59681,1074,3775,"False","False","False",17,2017-11-29,7,26,3,"Wednesday",0,1,"People & Blogs",TRUE
"1029","1I0cUTXwr-k",2017-12-07,"SB Nation",17,103478,4689,385,1041,"False","False","False",18,2017-11-30,4,16,2,"Thursday",0,1,"Sports",TRUE
"1030","aTvw9_dxBlk",2017-12-07,"WTHR",25,32307,161,18,171,"False","False","False",18,2017-11-30,7,6,1,"Thursday",0,1,"News & Politics",TRUE
"1031","GDUncuEErzQ",2017-12-07,"The University of Chicago",27,7753,29,3,3,"False","False","False",17,2012-12-10,4,24,3,"Monday",0,1,"Education",TRUE
"1032","2BIx2x-Q2fE",2017-12-07,"Numberphile",28,321277,16503,118,1164,"False","False","False",13,2017-11-30,7,5,1,"Thursday",0,1,"Science & Technology",TRUE
"1033","rdJdJpwmcKU",2017-12-07,"Jeremy Jahns",24,559294,20988,629,3018,"False","False","False",2,2017-11-30,7,17,2,"Thursday",0,0,"Entertainment",TRUE
"1034","izwomieBwG0",2017-12-07,"SciShow",27,462063,19654,319,1722,"False","False","False",22,2017-11-29,7,17,2,"Wednesday",0,1,"Education",TRUE
"1035","0xCggNCs2kU",2017-12-07,"CYNVEVO",10,132580,3480,165,462,"False","False","False",16,2017-11-30,7,14,2,"Thursday",0,1,"Music",TRUE
"1036","0vhxoVwqZkk",2017-12-07,"Glam&Gore",24,633524,51353,265,2258,"False","False","False",1,2017-11-30,7,1,1,"Thursday",0,0,"Entertainment",TRUE
"1037","Lwfhn_MiTTg",2017-12-07,"Corinne Leigh",22,487593,38961,285,2656,"False","False","False",2,2017-11-30,7,11,2,"Thursday",0,0,"People & Blogs",TRUE
"1038","MDsJ9hheH30",2017-12-07,"Bravo",24,53415,222,10,83,"False","False","False",15,2017-11-30,2,18,2,"Thursday",0,1,"Entertainment",TRUE
"1039","VhexfxLPgTE",2017-12-07,"FIFATV",17,395473,11929,139,1796,"False","False","False",7,2017-11-30,6,24,3,"Thursday",0,0,"Sports",TRUE
"1040","Zx7p_tmWlq0",2017-12-07,"NBC News",25,14276,72,36,0,"True","False","False",20,2017-11-30,7,20,3,"Thursday",0,1,"News & Politics",TRUE
"1041","v1OhsiZjpww",2017-12-07,"The Telegraph",25,899565,2435,887,9,"False","False","False",11,2017-11-29,8,11,2,"Wednesday",0,0,"News & Politics",TRUE
"1042","pWZnhJay0Y8",2017-12-07,"Beyond The Trailer",24,136109,2479,573,1243,"False","False","False",18,2017-11-29,7,12,2,"Wednesday",0,1,"Entertainment",TRUE
"1043","ZfHiw_LFNGw",2017-12-07,"HollywoodLife",24,5545698,23966,7807,3308,"False","False","False",0,2017-11-29,8,27,3,"Wednesday",0,1,"Entertainment",TRUE
"1044","cIriwVhRPVA",2017-12-07,"SigridVEVO",10,619936,26119,567,1412,"False","False","False",16,2017-11-30,5,9,1,"Thursday",0,1,"Music",TRUE
"1045","gvZW4Lh-8Mc",2017-12-07,"cgriesemer",1,106731,190,8,32,"False","False","False",14,2017-11-29,6,30,4,"Wednesday",0,1,"Film & Animation",TRUE
"1046","qEklBC2BQig",2017-12-07,"BUILD Series",24,100235,2992,30,299,"False","False","False",18,2017-11-29,8,12,2,"Wednesday",0,1,"Entertainment",TRUE
"1047","0EQuVfP-vXs",2017-12-07,"Trailers Promos Teasers",24,198160,523,339,361,"False","False","False",7,2017-11-29,8,9,1,"Wednesday",0,0,"Entertainment",TRUE
"1048","0MyCrMrkMFo",2017-12-07,"Millie T",24,374012,17784,480,787,"False","False","False",18,2017-11-30,7,11,2,"Thursday",0,1,"Entertainment",TRUE
"1049","ykHeGtN4m94",2017-12-07,"20th Century Fox",1,3064780,76492,3305,5302,"False","False","False",21,2017-11-28,9,14,2,"Tuesday",0,1,"Film & Animation",TRUE
"1050","UAdJvXMIlXc",2017-12-07,"Google",28,317281,6580,221,542,"False","False","False",3,2017-11-30,7,5,1,"Thursday",0,0,"Science & Technology",TRUE
"1051","sQi0Yu1ApyE",2017-12-07,"E! Entertainment",24,958901,7873,362,687,"False","False","False",15,2017-11-29,7,16,2,"Wednesday",0,1,"Entertainment",TRUE
"1052","J3IbiFCR-Xs",2017-12-07,"Vote The Process",1,89311,599,26,52,"False","False","False",1,2017-11-30,4,27,3,"Thursday",0,0,"Film & Animation",TRUE
"1053","48pP0WFjuOE",2017-12-08,"The Tonight Show Starring Jimmy Fallon",23,595820,18605,212,914,"False","False","False",5,2017-12-07,1,7,1,"Thursday",0,0,"Comedy",TRUE
"1054","IfYRzxeMdGs",2017-12-08,"Vox",25,437979,17508,6068,5397,"False","False","False",12,2017-12-07,1,11,2,"Thursday",0,0,"News & Politics",TRUE
"1055","Ps-nEyvsCKY",2017-12-08,"The Late Late Show with James Corden",24,342865,7820,369,439,"False","False","False",6,2017-12-07,1,20,3,"Thursday",0,0,"Entertainment",TRUE
"1056","9U9N7U2XdcI",2017-12-08,"TheEllenShow",24,106333,2658,65,254,"False","False","False",14,2017-12-07,1,21,3,"Thursday",0,1,"Entertainment",TRUE
"1057","Lx_rI8ACqsc",2017-12-08,"Jimmy Kimmel Live",24,385734,7305,266,724,"False","False","False",5,2017-12-07,1,39,4,"Thursday",0,0,"Entertainment",TRUE
"1058","mv73u5qHf08",2017-12-08,"Late Night with Seth Meyers",23,83530,807,63,141,"False","False","False",12,2017-12-07,1,30,4,"Thursday",0,0,"Comedy",TRUE
"1059","uA8d1Y4K-2w",2017-12-08,"Watch What Happens Live with Andy Cohen",24,89627,1152,27,353,"False","False","False",17,2017-12-06,1,33,4,"Wednesday",0,1,"Entertainment",TRUE
"1060","Bf22Vq5phKo",2017-12-08,"The Late Show with Stephen Colbert",24,344358,4288,133,488,"False","False","False",8,2017-12-06,2,32,4,"Wednesday",0,0,"Entertainment",TRUE
"1061","xkYpO9ATUT0",2017-12-08,"The CW Television Network",24,61121,2469,68,420,"False","False","False",6,2017-12-07,1,33,4,"Thursday",0,0,"Entertainment",TRUE
"1062","k8RSetlPF04",2017-12-08,"Tati",26,779056,37777,2370,5540,"False","False","False",18,2017-12-05,3,19,2,"Tuesday",0,1,"Howto & Style",TRUE
"1063","koUB3vl737c",2017-12-08,"CNN",25,105911,430,322,1058,"False","False","False",23,2017-12-05,2,20,3,"Tuesday",0,1,"News & Politics",TRUE
"1064","266EI7hdjFs",2017-12-08,"Universal Pictures",24,7080039,63371,5261,10668,"False","False","False",0,2017-12-04,4,15,2,"Monday",0,1,"Entertainment",TRUE
"1065","X212iTIMfYU",2017-12-08,"Refinery29",26,16080,436,18,66,"False","False","False",16,2017-12-04,4,13,2,"Monday",0,1,"Howto & Style",TRUE
"1066","n1_Nx4OXnjU",2017-12-08,"edlover4real",23,6172,29,4,33,"False","False","False",14,2017-12-04,1,10,1,"Monday",0,1,"Comedy",TRUE
"1067","smRlXuBcp3c",2017-12-08,"郭韋辰",28,14370,51,1,4,"False","False","False",16,2017-11-30,2,21,3,"Thursday",0,1,"Science & Technology",TRUE
"1068","SA7AIQw-7Ms",2017-12-08,"GEazyMusicVEVO",10,14860998,560637,8596,23365,"False","False","False",16,2017-12-01,7,38,4,"Friday",0,1,"Music",TRUE
"1069","Yxv5EY-JwmU",2017-12-08,"truTV",24,4232,49,4,4,"False","False","False",19,2017-12-04,1,13,2,"Monday",0,1,"Entertainment",TRUE
"1070","-rZkKvRZ0UE",2017-12-08,"European Space Agency, ESA",28,159575,1767,76,225,"False","False","False",20,2017-12-02,5,9,1,"Saturday",1,1,"Science & Technology",TRUE
"1071","MQSRmx9zS64",2017-12-08,"Be Amazed",24,79736,1631,105,224,"False","False","False",19,2017-12-02,5,30,4,"Saturday",1,1,"Entertainment",TRUE
"1072","8cpqLRC7T80",2017-12-08,"Mr. Kate",26,631310,35839,508,2310,"False","False","False",19,2017-12-02,6,36,4,"Saturday",1,1,"Howto & Style",TRUE
"1073","OdpHOc7vqHA",2017-12-08,"Simply Nailogical",24,3336924,117732,1654,12125,"False","False","False",15,2017-12-02,4,23,3,"Saturday",1,1,"Entertainment",TRUE
"1074","EKkzbbLYPuI",2017-12-08,"Lindsey Stirling",10,4355869,184474,2412,7090,"False","False","False",16,2017-12-01,7,17,2,"Friday",0,1,"Music",TRUE
"1075","I_puTos3yVs",2017-12-08,"Fox News",25,1233,32,4,48,"False","False","False",15,2017-12-04,2,45,4,"Monday",0,1,"News & Politics",TRUE
"1076","hBvcngHRTFg",2017-12-08,"Vanity Fair",24,1666296,49224,859,2855,"False","False","False",13,2017-12-01,6,22,3,"Friday",0,1,"Entertainment",TRUE
"1077","SiDhj1Vq-uQ",2017-12-08,"Saint Louis Chess Club",27,82160,548,36,141,"False","False","False",19,2017-12-03,3,24,3,"Sunday",1,1,"Education",TRUE
"1078","uUEdjGTIB9Y",2017-12-08,"Molly Burke",22,51141,2732,94,256,"False","False","False",18,2017-12-02,6,12,2,"Saturday",1,1,"People & Blogs",TRUE
"1079","0doVNhCyoA4",2017-12-08,"PBS NewsHour",25,22186,168,22,0,"True","False","False",22,2017-12-02,4,30,4,"Saturday",1,1,"News & Politics",TRUE
"1080","mlCflbej6EM",2017-12-08,"Max Joseph",1,895352,141731,2413,11279,"False","False","False",14,2017-12-01,1,5,1,"Friday",0,1,"Film & Animation",TRUE
"1081","44W9qstI8H8",2017-12-08,"Shoshana Bean",10,568142,22210,601,1322,"False","False","False",16,2017-12-01,7,9,1,"Friday",0,1,"Music",TRUE
"1082","ElmsIGT85tI",2017-12-08,"SiaVEVO",10,1904633,63609,1713,3806,"False","False","False",18,2017-12-01,6,39,4,"Friday",0,1,"Music",TRUE
"1083","chFKDaZns6w",2017-12-08,"communitychannel",24,331575,24324,2678,7014,"False","False","False",22,2017-12-01,6,38,4,"Friday",0,1,"Entertainment",TRUE
"1084","DgOUdtUlL24",2017-12-08,"Shay Mitchell",26,3842533,169168,914,4749,"False","False","False",19,2017-12-01,4,27,3,"Friday",0,1,"Howto & Style",TRUE
"1085","h8hMvvP_Bdo",2017-12-08,"BuzzFeedVideo",22,1122148,25825,559,961,"False","False","False",19,2017-12-01,6,4,1,"Friday",0,1,"People & Blogs",TRUE
"1086","wSwewlSkIXU",2017-12-08,"5FDPVEVO",10,1023627,33521,918,2422,"False","False","False",5,2017-12-01,7,30,4,"Friday",0,0,"Music",TRUE
"1087","SGKcrxK9hsg",2017-12-08,"Kandee Johnson",26,50053,4035,126,729,"False","False","False",19,2017-12-02,6,17,2,"Saturday",1,1,"Howto & Style",TRUE
"1088","W_pH4u5-NhE",2017-12-08,"Kita Osaka",23,5682,21,2,0,"False","False","False",13,2013-09-08,3,33,4,"Sunday",1,1,"Comedy",TRUE
